78	88	6.402	0.0616	0.1560	211.2	100.0
78	97	7.948	0.1660	0.3485	170.4	100.0
78	98	6.920	0.5319	0.9511	158.4	100.0
78	99	7.175	0.1691	0.3103	194.2	100.0
78	100	5.347	0.0005	0.0016	151.3	100.0
78	118	5.484	0.0007	0.0024	111.9	100.0
78	119	5.573	0.0006	0.0022	184.8	100.0
79	62	7.236	0.0394	0.0965	195.5	100.0
79	63	6.406	0.0139	0.0260	164.6	100.0
79	64	7.235	0.0168	0.0558	151.1	100.0
79	66	8.967	0.3985	0.5325	184.2	100.0
79	68	6.813	0.3521	0.6133	209.2	100.0
79	74	6.910	0.0304	0.0926	178.4	100.0
79	96	6.356	0.2772	0.4799	162.8	100.0
79	97	7.570	0.3111	0.5935	176.5	100.0
79	98	7.355	0.5324	0.9401	158.6	100.0
79	99	6.251	0.1993	0.4043	166.5	100.0
79	100	8.157	0.0004	0.0012	217.7	100.0
79	119	5.020	0.0011	0.0043	137.0	100.0
80	61	5.575	0.0293	0.0710	154.7	100.0
80	62	8.789	0.0226	0.0507	127.8	100.0
80	63	8.052	0.0204	0.0388	142.0	100.0
80	66	8.611	0.5742	0.7285	199.0	100.0
80	70	8.307	0.0889	0.1584	199.4	100.0
80	71	7.723	0.0585	0.1136	212.1	100.0
80	96	6.775	0.3707	0.7062	162.1	100.0
80	97	8.068	0.1074	0.5047	169.2	100.0
80	98	7.574	0.1001	1.0655	155.3	100.0
80	99	6.673	0.5198	1.0304	161.5	100.0
80	100	6.131	0.0034	0.0100	174.5	100.0
80	106	6.350	0.0099	0.0279	178.9	100.0
81	45	5.728	0.0088	0.0276	221.2	100.0
81	60	5.908	0.0728	0.1913	162.1	100.0
81	61	6.015	0.0029	0.0073	221.2	100.0
81	62	7.304	0.0250	0.0542	157.7	100.0
81	63	7.647	0.0568	0.1205	175.6	100.0
81	64	6.944	0.3757	0.6893	182.3	100.0
81	65	7.146	0.5614	0.7376	187.5	100.0
81	66	8.006	0.2663	0.3402	195.4	100.0
81	67	7.435	0.3501	0.5561	179.9	100.0
81	68	7.760	0.2806	0.5397	202.9	100.0
81	69	7.807	0.1487	0.2708	201.2	100.0
81	70	8.393	0.1544	0.3128	174.1	100.0
81	71	7.697	0.1706	0.3738	193.2	100.0
81	96	6.988	0.2791	0.5506	140.8	100.0
81	97	7.947	0.5083	1.0358	150.1	100.0
81	98	7.248	0.1434	1.0374	157.4	100.0
81	99	6.699	0.5249	1.0066	165.4	100.0
81	100	6.551	0.0145	0.0337	208.3	100.0
81	101	6.808	0.0430	0.1219	180.7	100.0
81	102	6.349	0.0186	0.0482	173.0	100.0
81	106	5.892	0.0411	0.1134	165.6	100.0
81	109	6.293	0.1386	0.3166	179.2	100.0
81	111	5.258	0.0012	0.0037	89.7	100.0
82	45	5.721	0.0128	0.0380	208.2	100.0
82	63	7.342	0.0793	0.1931	208.2	100.0
82	64	7.051	0.1721	0.3240	201.7	100.0
82	65	6.719	0.1824	0.3044	193.2	100.0
82	66	7.741	0.1403	0.2639	202.8	100.0
82	69	8.474	0.2001	0.4399	161.6	100.0
82	92	6.553	0.0266	0.0693	211.7	100.0
82	93	6.823	0.1339	0.2760	166.8	100.0
82	94	6.662	0.1511	0.3518	156.0	100.0
82	97	7.722	0.5140	0.7322	150.4	100.0
82	98	6.776	0.5865	0.7687	157.5	100.0
82	99	6.593	0.1353	0.3104	179.5	100.0
83	63	6.861	0.0426	0.0837	191.5	100.0
83	64	8.066	0.1272	0.2308	187.5	100.0
83	65	7.558	0.0579	0.1346	169.8	100.0
83	66	7.327	0.0414	0.0750	190.0	100.0
83	72	7.769	0.2312	0.4589	176.7	100.0
83	74	7.508	0.1257	0.1820	170.7	100.0
83	88	5.531	0.0078	0.0182	198.2	100.0
83	89	6.321	0.1655	0.3628	191.4	100.0
83	91	6.726	0.1093	0.2934	180.8	100.0
83	92	7.398	0.2189	0.4637	190.8	100.0
83	96	6.807	0.2282	0.2587	160.6	100.0
83	97	8.690	0.5744	1.0180	157.4	100.0
83	98	6.808	0.3984	0.6281	188.3	100.0
83	99	5.505	0.0014	0.0046	183.1	100.0
83	115	5.591	0.0007	0.0024	255.0	100.0
84	61	6.053	0.0478	0.1357	170.0	100.0
84	64	6.985	0.0988	0.2448	165.8	100.0
84	65	7.376	0.1406	0.2684	159.2	100.0
84	71	6.552	0.0138	0.0312	179.6	100.0
84	72	6.570	0.0063	0.0124	0.0	100.0
84	74	8.801	0.0991	0.2063	166.7	100.0
84	75	6.869	0.0276	0.0549	157.2	100.0
84	88	6.155	0.3252	0.6467	170.0	100.0
84	89	6.839	0.5751	1.0068	168.8	100.0
84	90	6.926	0.5384	1.0081	170.4	100.0
84	97	7.129	0.4856	0.7478	166.9	100.0
84	98	6.364	0.0384	0.1006	153.4	100.0
85	62	6.986	0.0016	0.0048	163.5	100.0
85	64	6.278	0.0151	0.0464	157.3	100.0
85	65	7.104	0.0569	0.1191	197.7	100.0
85	66	7.390	0.0550	0.1300	142.3	100.0
85	67	7.946	0.0862	0.2037	150.2	100.0
85	68	8.558	0.1903	0.2891	176.6	100.0
85	71	6.616	0.0252	0.0563	182.2	100.0
85	73	6.746	0.2704	0.5460	182.6	100.0
85	87	5.969	0.2774	0.5133	146.9	100.0
85	88	6.212	0.3756	0.7199	166.7	100.0
85	89	7.573	0.5019	1.0439	181.5	100.0
85	90	7.993	0.5433	1.0637	174.9	100.0
85	97	6.801	0.2623	0.3376	152.1	100.0
85	98	7.315	0.0904	0.2359	212.3	100.0
86	67	6.795	0.0230	0.0522	162.0	100.0
86	68	7.689	0.0953	0.1530	172.0	100.0
86	69	7.498	0.4406	0.7084	173.1	100.0
86	70	7.012	0.3439	0.5548	186.6	100.0
86	71	7.834	0.3230	0.4872	195.0	100.0
86	72	8.708	0.1911	0.2858	149.4	100.0
86	73	7.826	0.3649	0.6212	188.0	100.0
86	74	7.604	0.4931	0.7880	184.5	100.0
86	75	7.471	0.4812	0.8446	180.7	100.0
86	76	6.828	0.1337	0.2232	174.8	100.0
86	78	6.608	0.2580	0.4157	179.6	100.0
86	87	6.492	0.0797	0.1558	195.8	100.0
86	88	7.270	0.5574	1.0258	178.3	100.0
86	89	9.547	0.1131	0.5155	179.4	100.0
86	90	7.762	0.5084	1.0387	163.0	100.0
86	91	6.827	0.2182	0.4405	174.8	100.0
86	98	7.920	0.1829	0.2735	172.1	100.0
86	99	6.821	0.0432	0.0970	199.4	100.0
86	103	3.758	0.0001	0.0004	160.6	100.0
87	64	6.502	0.0068	0.0197	139.8	100.0
87	67	6.911	0.0532	0.1452	157.8	100.0
87	68	7.457	0.1363	0.2140	176.9	100.0
87	69	6.377	0.0234	0.0549	135.4	100.0
87	70	6.810	0.2981	0.3678	191.1	100.0
87	71	8.002	0.4226	0.4840	177.7	100.0
87	72	8.468	0.5391	1.0070	170.5	100.0
87	73	8.220	0.5468	0.8956	188.9	100.0
87	74	7.857	0.5363	0.9203	169.7	100.0
87	75	7.912	0.4693	0.7996	188.6	100.0
87	76	8.258	0.4542	0.7853	194.9	100.0
87	77	7.604	0.4138	0.7536	178.6	100.0
87	78	6.517	0.3354	0.5183	180.9	100.0
87	84	7.383	0.1415	0.2890	184.9	100.0
87	87	6.773	0.2114	0.4292	163.8	100.0
87	88	6.870	0.5251	1.0060	165.0	100.0
87	89	7.062	0.5135	0.9966	161.0	100.0
87	90	7.434	0.5407	0.8496	194.4	100.0
87	91	6.906	0.4123	0.7000	172.5	100.0
87	92	6.358	0.1630	0.3718	179.0	100.0
87	97	6.499	0.3327	0.4809	163.5	100.0
87	98	6.227	0.2302	0.4451	155.9	100.0
87	102	6.345	0.4524	0.7872	177.3	100.0
87	103	4.540	0.0003	0.0012	170.9	100.0
88	67	7.232	0.0491	0.1295	185.4	100.0
88	68	7.328	0.1101	0.2820	178.5	100.0
88	69	6.931	0.0654	0.1076	156.9	100.0
88	70	6.802	0.3293	0.4143	190.9	100.0
88	71	7.532	0.5294	0.5776	165.4	100.0
88	72	8.236	0.5904	0.9698	175.2	100.0
88	73	9.494	0.5036	1.0115	178.3	100.0
88	74	9.026	0.5837	1.0246	181.4	100.0
88	75	9.680	0.5875	1.0658	176.2	100.0
88	76	9.082	0.5464	1.0268	195.4	100.0
88	77	9.232	0.5124	1.0450	168.3	100.0
88	78	8.108	0.5815	1.0213	157.9	100.0
88	86	6.795	0.0779	0.1938	174.1	100.0
88	87	6.732	0.2317	0.4071	147.8	100.0
88	89	6.645	0.0588	0.1156	206.5	100.0
88	90	7.056	0.4035	0.6942	188.7	100.0
88	91	6.888	0.5577	1.0140	183.3	100.0
88	92	6.628	0.4222	0.8072	173.9	100.0
88	95	7.103	0.1112	0.1963	193.4	100.0
88	97	7.027	0.1780	0.2169	142.2	100.0
88	98	6.225	0.0105	0.0236	89.4	100.0
88	103	7.605	0.0744	0.2080	154.6	100.0
88	119	6.193	0.1341	0.3305	168.7	100.0
89	61	5.815	0.0057	0.0172	100.8	100.0
89	64	6.193	0.0145	0.0369	200.6	100.0
89	66	6.777	0.0182	0.0473	145.2	100.0
89	67	7.373	0.2094	0.4600	174.9	100.0
89	68	7.453	0.0546	0.1090	193.1	100.0
89	69	6.895	0.0594	0.1089	189.6	100.0
89	70	7.215	0.0520	0.1070	179.8	100.0
89	71	7.488	0.1528	0.2203	164.4	100.0
89	72	8.045	0.3005	0.3938	176.3	100.0
89	73	8.147	0.4839	0.8121	172.2	100.0
89	74	9.885	0.5695	1.0566	170.2	100.0
89	75	9.900	0.5206	1.0694	165.1	100.0
89	76	9.167	0.5114	1.0649	172.1	100.0
89	77	8.799	0.5586	1.0215	165.5	100.0
89	78	8.047	0.4901	0.9012	165.6	100.0
89	79	7.324	0.3893	0.7239	189.9	100.0
89	80	7.114	0.2419	0.5009	188.1	100.0
89	82	6.177	0.1345	0.2508	181.0	100.0
89	83	6.718	0.0223	0.0465	131.5	100.0
89	85	6.772	0.0668	0.1506	178.9	100.0
89	86	6.579	0.4420	0.8733	172.1	100.0
89	87	7.341	0.1826	0.2818	167.4	100.0
89	88	8.025	0.1229	0.1847	163.9	100.0
89	89	8.298	0.1101	1.0170	167.0	100.0
89	90	8.076	0.4122	0.8331	197.0	100.0
89	91	7.962	0.4840	0.9656	210.9	100.0
89	92	7.260	0.3982	0.8425	191.3	100.0
89	93	6.247	0.2762	0.5223	194.7	100.0
89	94	6.274	0.1080	0.2405	175.8	100.0
89	97	7.276	0.2335	0.2764	148.4	100.0
89	98	6.212	0.0157	0.0356	131.9	100.0
89	100	6.659	0.0092	0.0296	187.0	100.0
89	102	5.568	0.0691	0.1821	159.7	100.0
89	103	6.045	0.0010	0.0028	163.4	100.0
89	110	5.677	0.0052	0.0165	198.8	100.0
89	111	7.501	0.0186	0.0404	161.7	100.0
90	65	6.336	0.2783	0.6728	175.6	100.0
90	66	5.632	0.0052	0.0164	178.4	100.0
90	67	7.310	0.0499	0.1151	196.7	100.0
90	68	8.475	0.1250	0.2424	189.1	100.0
90	69	7.868	0.1236	0.2572	191.1	100.0
90	70	7.370	0.4032	0.5646	195.4	100.0
90	71	8.735	0.2466	0.3560	173.3	100.0
90	72	7.510	0.1428	0.2991	187.1	100.0
90	73	7.251	0.1980	0.3751	182.5	100.0
90	74	8.458	0.3484	0.6608	174.9	100.0
90	75	9.723	0.5777	1.0419	189.5	100.0
90	76	8.829	0.1145	1.0846	168.2	100.0
90	77	7.069	0.5393	0.8719	159.9	100.0
90	78	6.654	0.2930	0.5164	172.5	100.0
90	79	8.658	0.3994	0.8424	183.2	100.0
90	87	7.378	0.1470	0.2873	174.2	100.0
90	88	7.917	0.1532	0.2652	167.7	100.0
90	89	8.717	0.4833	0.9721	181.6	100.0
90	90	9.548	0.5133	1.0451	187.0	100.0
90	91	9.773	0.5419	1.0801	199.2	100.0
90	92	8.202	0.5678	1.0346	199.5	100.0
90	93	6.479	0.3306	0.6511	182.5	100.0
90	94	6.208	0.0988	0.2186	200.7	100.0
90	95	6.702	0.0481	0.0563	151.3	100.0
90	97	7.898	0.3687	0.5886	158.7	100.0
90	98	5.650	0.1039	0.2359	169.8	100.0
90	100	6.540	0.2121	0.4479	169.9	100.0
90	101	6.075	0.4383	0.8588	167.1	100.0
90	102	6.381	0.2778	0.5267	157.6	100.0
90	103	3.972	0.0002	0.0005	172.5	100.0
90	110	5.502	0.0025	0.0059	175.8	100.0
90	111	5.694	0.0078	0.0163	161.0	100.0
91	64	6.718	0.0030	0.0097	224.7	100.0
91	65	6.544	0.1085	0.2754	174.9	100.0
91	66	6.299	0.0285	0.0740	150.9	100.0
91	67	6.542	0.1060	0.2306	167.5	100.0
91	68	6.797	0.1908	0.3850	189.1	100.0
91	69	8.423	0.2059	0.4192	192.4	100.0
91	70	8.669	0.3615	0.7054	186.4	100.0
91	71	8.663	0.3170	0.6538	196.4	100.0
91	72	7.461	0.4485	0.7335	187.0	100.0
91	73	8.357	0.2118	0.3708	162.1	100.0
91	74	8.698	0.4153	0.8157	175.8	100.0
91	75	9.572	0.5735	1.0165	180.5	100.0
91	76	9.158	0.5024	1.0338	162.3	100.0
91	77	7.334	0.1264	0.2198	172.8	100.0
91	78	6.866	0.1304	0.2645	171.4	100.0
91	79	7.872	0.5554	1.0078	195.6	100.0
91	81	8.069	0.1493	0.3051	165.3	100.0
91	82	6.422	0.0320	0.0770	166.8	100.0
91	84	7.735	0.1360	0.1653	185.4	100.0
91	86	8.081	0.0649	0.1513	185.7	100.0
91	87	8.373	0.2015	0.4760	168.7	100.0
91	88	9.268	0.2143	0.4429	179.3	100.0
91	89	8.963	0.2727	0.4780	179.7	100.0
91	90	10.048	0.5756	1.0342	203.4	100.0
91	91	10.691	0.5715	1.0899	188.4	100.0
91	92	9.111	0.5647	1.0996	177.9	100.0
91	93	8.193	0.5517	1.0201	183.8	100.0
91	94	6.982	0.5482	1.0030	180.9	100.0
91	95	6.485	0.1364	0.2635	189.8	100.0
91	96	8.919	0.5953	1.0028	173.1	100.0
91	97	8.202	0.5419	0.9770	193.8	100.0
91	98	7.322	0.4061	1.0065	180.6	100.0
91	99	7.354	0.5300	1.0316	168.8	100.0
91	100	5.990	0.0986	0.2147	144.4	100.0
91	101	6.572	0.3558	0.6896	156.8	100.0
91	102	6.110	0.1652	0.3175	174.4	100.0
91	106	7.705	0.0844	0.1184	191.1	100.0
91	107	10.469	0.2714	0.4412	181.4	100.0
91	108	8.178	0.5490	0.9919	179.1	100.0
91	109	6.300	0.0216	0.0605	191.2	100.0
91	110	6.814	0.0159	0.0405	202.2	100.0
91	111	5.191	0.0020	0.0064	170.8	100.0
91	117	7.073	0.0633	0.0565	151.6	100.0
92	63	8.391	0.0001	0.0004	179.2	100.0
92	64	6.287	0.0030	0.0103	113.9	100.0
92	65	7.413	0.0098	0.0286	162.5	100.0
92	66	7.083	0.0426	0.1102	172.9	100.0
92	67	6.842	0.1172	0.1930	195.3	100.0
92	68	6.813	0.5874	1.0228	178.7	100.0
92	69	8.103	0.2438	0.5213	192.7	100.0
92	70	8.456	0.3299	0.6303	201.0	100.0
92	71	7.246	0.3266	0.5282	189.9	100.0
92	72	7.609	0.3217	0.5590	179.2	100.0
92	73	7.957	0.5693	1.0519	177.3	100.0
92	74	8.687	0.4194	0.8549	180.2	100.0
92	75	8.305	0.2936	0.5078	183.9	100.0
92	76	8.528	0.4853	0.8729	187.7	100.0
92	77	7.463	0.2345	0.4535	190.2	100.0
92	78	6.698	0.0443	0.0741	163.3	100.0
92	81	6.623	0.0706	0.1463	166.3	100.0
92	82	7.657	0.5536	1.0017	172.8	100.0
92	83	6.753	0.4054	0.6345	178.4	100.0
92	84	7.104	0.2117	0.3387	178.4	100.0
92	86	7.923	0.2960	0.5125	185.5	100.0
92	87	8.185	0.1257	0.2289	169.1	100.0
92	88	10.522	0.1948	0.4641	179.9	100.0
92	89	10.335	0.5297	1.0309	175.6	100.0
92	90	10.865	0.1088	0.5029	206.7	100.0
92	91	10.443	0.1262	0.5017	182.0	100.0
92	92	9.057	0.5836	1.0446	191.6	100.0
92	93	7.804	0.5979	1.0157	182.7	100.0
92	94	7.203	0.2996	0.5163	168.7	100.0
92	95	7.746	0.5188	0.9447	182.1	100.0
92	96	9.361	0.1032	1.0502	174.4	100.0
92	97	9.264	0.1314	0.5201	170.3	100.0
92	98	8.898	0.5496	0.5269	159.1	100.0
92	99	8.117	0.4513	1.0010	169.0	100.0
92	100	6.030	0.1558	0.3685	165.8	100.0
92	101	7.499	0.4362	0.9857	165.3	100.0
92	102	6.206	0.0700	0.1527	173.4	100.0
92	103	7.035	0.0079	0.0168	186.5	100.0
92	106	8.522	0.4434	0.5612	177.5	100.0
92	107	11.445	0.4770	0.6281	183.4	100.0
92	108	8.434	0.5341	0.7749	188.0	100.0
92	109	6.592	0.1163	0.2585	186.0	100.0
92	110	7.212	0.0120	0.0289	114.8	100.0
92	111	7.136	0.2155	0.4635	157.7	100.0
93	44	5.137	0.0031	0.0073	318.2	100.0
93	45	6.117	0.0019	0.0063	318.1	100.0
93	49	7.285	0.0451	0.0960	180.2	100.0
93	50	8.273	0.3230	0.4459	196.5	100.0
93	61	7.102	0.2400	0.5883	180.2	100.0
93	62	7.271	0.0898	0.2203	211.0	100.0
93	64	7.568	0.3202	0.6924	168.8	100.0
93	65	7.883	0.1925	0.5123	180.3	100.0
93	66	7.617	0.1101	0.2741	189.4	100.0
93	67	7.629	0.1336	0.2407	201.9	100.0
93	68	7.129	0.1763	0.3342	206.1	100.0
93	69	9.296	0.1496	0.3484	181.7	100.0
93	70	7.247	0.2746	0.4589	184.8	100.0
93	71	7.101	0.3546	0.5527	174.6	100.0
93	72	7.279	0.4033	0.6682	173.0	100.0
93	73	7.856	0.3613	0.6636	181.0	100.0
93	74	8.020	0.4685	0.8536	165.9	100.0
93	75	8.202	0.3011	0.5942	177.9	100.0
93	76	8.878	0.3983	0.8170	188.2	100.0
93	77	8.261	0.4015	0.7452	166.9	100.0
93	78	7.339	0.3561	0.4762	181.7	100.0
93	81	6.094	0.0371	0.0714	146.7	100.0
93	82	7.750	0.3766	0.6253	165.8	100.0
93	84	8.083	0.1300	0.2536	195.4	100.0
93	86	8.263	0.0986	0.1606	178.4	100.0
93	87	9.289	0.2656	0.6045	169.1	100.0
93	88	8.800	0.1630	0.3822	172.4	100.0
93	89	9.155	0.5709	0.5159	190.1	100.0
93	90	10.604	0.4508	0.5325	198.4	100.0
93	91	10.688	0.5811	1.0420	200.5	100.0
93	92	9.527	0.5458	0.9383	194.2	100.0
93	93	8.279	0.5020	0.9809	186.8	100.0
93	94	7.891	0.5770	1.0161	170.5	100.0
93	95	9.214	0.5485	1.0647	182.1	100.0
93	96	10.707	0.5422	1.0695	181.4	100.0
93	97	8.954	0.5674	1.0713	163.2	100.0
93	98	9.230	0.5997	0.5079	174.6	100.0
93	99	7.958	0.5781	1.0259	164.2	100.0
93	100	8.260	0.2696	0.6646	169.9	100.0
93	101	7.743	0.5035	1.0367	172.4	100.0
93	102	6.860	0.3456	0.7696	175.9	100.0
93	103	6.068	0.0159	0.0326	163.5	100.0
93	106	10.420	0.3450	0.5118	184.7	100.0
93	108	7.869	0.2141	0.3832	180.9	100.0
93	109	7.669	0.1409	0.2604	184.1	100.0
93	111	5.714	0.0016	0.0054	281.6	100.0
93	112	4.249	0.0007	0.0025	213.8	100.0
93	113	6.500	0.1232	0.2633	165.4	100.0
94	47	6.533	0.1407	0.3103	176.9	100.0
94	48	6.007	0.0024	0.0080	268.7	100.0
94	49	6.821	0.0256	0.0597	243.1	100.0
94	50	7.669	0.0424	0.0842	246.5	100.0
94	62	7.299	0.0233	0.0508	176.4	100.0
94	65	8.038	0.2763	0.7239	178.5	100.0
94	66	7.607	0.1714	0.3960	180.2	100.0
94	67	7.230	0.0926	0.1908	183.8	100.0
94	68	7.198	0.1487	0.2863	166.1	100.0
94	69	8.229	0.2352	0.3945	205.8	100.0
94	70	7.597	0.2277	0.4446	191.7	100.0
94	71	7.559	0.3552	0.6373	188.3	100.0
94	72	7.498	0.2858	0.4755	182.0	100.0
94	73	7.281	0.4416	0.7283	185.0	100.0
94	74	7.717	0.3253	0.5592	167.2	100.0
94	75	7.942	0.1718	0.2616	176.6	100.0
94	76	8.925	0.1782	0.3541	192.6	100.0
94	77	9.373	0.4908	0.9587	182.5	100.0
94	78	9.009	0.1157	0.9617	210.1	100.0
94	79	8.421	0.2912	0.5474	180.3	100.0
94	80	8.389	0.5015	0.8364	174.5	100.0
94	82	6.673	0.0477	0.1151	148.6	100.0
94	83	7.338	0.0237	0.0537	156.5	100.0
94	84	6.368	0.3049	0.6571	155.7	100.0
94	85	7.341	0.1670	0.2860	160.6	100.0
94	86	7.737	0.3370	0.6697	168.4	100.0
94	87	10.132	0.5105	1.0283	167.8	100.0
94	88	9.794	0.4153	1.0037	168.6	100.0
94	89	9.229	0.5238	1.0984	186.5	100.0
94	90	10.036	0.2144	0.5472	176.1	100.0
94	91	10.532	0.5198	1.0042	192.0	100.0
94	92	10.348	0.5527	1.0122	167.1	100.0
94	93	9.536	0.3673	0.8099	178.7	100.0
94	94	7.896	0.3003	0.6306	173.6	100.0
94	95	9.385	0.5262	1.0611	181.3	100.0
94	96	10.017	0.5337	1.0486	172.9	100.0
94	97	10.063	0.5519	1.0270	161.1	100.0
94	98	9.949	0.5712	1.0976	143.8	100.0
94	99	9.095	0.5443	1.0427	162.3	100.0
94	100	8.714	0.2499	0.5681	167.6	100.0
94	101	6.838	0.5192	1.0068	167.0	100.0
